composition delta_e
Mo0.250000Ce0.250000Er0.500000 0.4212294
Si0.500000Pd0.250000Pa0.250000 -0.24635974
Ba0.250000Tm0.250000Re0.500000 1.3442939
Rb0.250000Er0.500000W0.250000 1.1441561
La0.500000Pm0.250000Eu0.250000 0.13287765
Sc0.500000Pd0.250000Ba0.250000 0.080211878
V0.250000Zr0.500000Nb0.250000 0.16119765
Pr0.250000Tl0.500000U0.250000 0.1395723
Y0.500000Te0.250000La0.250000 -0.2368303
Mn0.250000Nd0.500000Sm0.250000 0.58537762
Si0.500000Ga0.250000Tl0.250000 0.60261566
Zn0.500000Pd0.250000Pr0.250000 -0.4217215
Co0.250000Ru0.250000Eu0.500000 0.33823991
Fe0.250000As0.250000Mo0.250000Pd0.250000 0.36418898
Pd0.833300Hf0.166700 -0.59491869
Ca0.500000Cs0.250000Pm0.250000 0.4484498
V0.500000Pd0.250000Lu0.250000 0.29679551
Cd0.250000Sm0.250000Dy0.500000 0.0071053948
O0.600000Cs0.200000Pt0.200000 -1.3576694
Be0.500000As0.250000Sb0.250000 0.68661768
Hf0.250000Os0.250000Hg0.500000 0.46559791
N0.250000Pm0.750000 -0.22378386
Hg0.250000Ac0.500000Pa0.250000 0.36135046
Na0.500000Mg0.250000Pb0.250000 -0.056376593
Ge0.400000Rh0.400000Th0.200000 -0.87846689
Fe0.250000Tm0.250000Yb0.500000 0.63906708
O0.555600Nd0.222200Bi0.222200 -2.2389119
Mg0.500000Pb0.250000Bi0.250000 -0.049111926
Tc0.250000Gd0.500000Ta0.250000 0.53992964
Cr0.250000Cu0.250000Sr0.500000 0.45513363
Sn0.500000Ir0.250000Bi0.250000 0.35837221
Ag0.500000In0.250000Te0.250000 0.085855963
Mn0.500000Er0.250000Bi0.250000 0.19222766
Fe0.250000Rh0.500000Tb0.250000 -0.15683651
Co0.500000Te0.250000Ir0.250000 0.43133634
Ni0.500000Nb0.250000Ru0.250000 0.018766253
Lu0.500000Pa0.250000U0.250000 0.71323939
Be0.500000Y0.250000Rh0.250000 -0.18679573
Cr0.500000Ru0.250000Ac0.250000 0.87036248
Nb0.250000Ce0.250000Eu0.500000 0.56322026
Mn0.250000Te0.500000Ba0.250000 -0.47281806
V0.250000La0.500000Ta0.250000 0.63894761
Sr0.500000Pd0.250000Ce0.250000 0.14354076
Fe0.250000Mo0.250000Bi0.500000 0.78708608
Cu0.250000Lu0.250000Ta0.250000Bi0.250000 0.53930418
Si0.250000Sn0.250000Ac0.500000 -0.41947113
Na0.250000Ti0.250000Er0.500000 0.41960183
Cr0.250000Os0.250000Pt0.250000Tl0.250000 0.61991529
B0.250000Ce0.250000Dy0.500000 0.77941074
Mg0.250000Al0.500000Nb0.250000 0.081087429
O0.625000V0.250000Cs0.125000 -2.4325309
Pd0.250000Yb0.500000Th0.250000 0.17767178
B0.250000Tm0.750000 0.38750389
Ho0.250000Lu0.500000Au0.250000 -0.14439462
Sr0.250000Eu0.250000Np0.500000 1.1147417
Tc0.250000Sb0.500000Bi0.250000 0.59271404
Cr0.250000Nb0.250000Cd0.250000Pb0.250000 0.61835442
Co0.500000La0.250000Ce0.250000 0.095337216
Ti0.500000Ba0.250000Np0.250000 0.9549427
K0.250000As0.250000Sm0.500000 0.010107476
Ti0.500000Pd0.250000Np0.250000 0.10239378
Be0.250000Er0.500000U0.250000 0.71816049
Li0.250000Ac0.500000Th0.250000 0.26875026
K0.250000Tc0.500000Sn0.250000 1.2020382
As0.500000Tb0.250000U0.250000 -0.61503807
Na0.250000Ag0.250000In0.500000 -0.084873574
Si0.250000Sn0.500000Dy0.250000 0.0099076951
Li0.333300O0.500000Mn0.166700 -2.1167916
Ti0.500000Ru0.250000U0.250000 -0.07108095
Fe0.250000Y0.250000Ho0.500000 0.41626837
B0.250000Y0.250000In0.500000 0.70942506
Sc0.250000Ta0.250000W0.500000 0.24487075
Co0.250000Sb0.250000Sm0.500000 -0.30061813
W0.250000Hg0.250000Pb0.500000 1.1327404
Ti0.500000Tc0.250000Sm0.250000 0.13619429
Sb0.250000Ce0.500000Pu0.250000 -0.24928144
Ge0.500000Rb0.250000Er0.250000 0.10534642
Sb0.500000Nd0.250000Pm0.250000 -0.87913338
As0.250000Cs0.250000Pa0.500000 0.77302508
Sc0.250000Zr0.250000Bi0.500000 -0.30007438
Zr0.500000Gd0.250000Yb0.250000 0.42475274
Na0.250000Ga0.250000Ir0.500000 0.19502108
O0.428600K0.285700Mn0.285700 -1.7535971
Ge0.250000Re0.250000Th0.500000 -0.048108843
Li0.250000Si0.500000Ho0.250000 -0.19672509
B0.250000Ir0.250000Pu0.500000 0.89317644
Ru0.250000Ag0.250000Sm0.500000 -0.25454838
O0.600000Ni0.200000Sm0.200000 -2.3644355
Ca0.250000Zr0.250000Sb0.500000 -0.49810908
Gd0.250000Ac0.500000Pu0.250000 0.2280158
Si0.250000Cr0.250000Fe0.250000Hg0.250000 0.43983247
Cu0.250000Mo0.250000La0.500000 0.31037681
V0.250000Cu0.250000In0.250000Hg0.250000 0.31007618
Si0.250000Lu0.250000Pb0.500000 0.21715335
Ag0.333300Sn0.333300Tm0.333300 -0.59119315
K0.250000Eu0.250000Pt0.500000 -0.24916402
Li0.250000Al0.500000Dy0.250000 -0.23826275
As0.500000Tb0.250000Bi0.250000 -0.2068941
B0.722200Co0.055600Gd0.222200 -0.43655509
Sc0.500000Ga0.250000Ba0.250000 0.16884571
Ti0.250000Tc0.500000Dy0.250000 -0.070052193
Tb0.250000Re0.250000Pb0.500000 0.52776667
Ni0.250000Mo0.250000Yb0.500000 0.54180672
Ba0.500000Sm0.250000Pb0.250000 0.0016370706
Na0.500000Nd0.250000Au0.250000 0.04455257
Sc0.250000Cr0.250000Cu0.250000Sn0.250000 -0.1109299
K0.428600Ge0.142900Te0.428600 -0.80713523
Mg0.250000In0.250000Ta0.500000 0.3832739
Cr0.250000Os0.250000Pu0.500000 0.81961737
Al0.250000Fe0.250000Y0.250000Nb0.250000 0.30030338
Pd0.250000Pt0.250000Np0.500000 -0.22928034
Cr0.250000As0.500000Nb0.250000 -0.10296596
Tc0.250000Te0.250000W0.500000 0.7584155
N0.600000Br0.400000 2.3371926
Co0.250000Ga0.500000Yb0.250000 -0.24972019
Fe0.250000Cs0.500000Er0.250000 1.37902
Na0.250000Au0.250000Bi0.500000 -0.087366827
Mg0.250000Yb0.500000Pu0.250000 0.23301392
Sr0.250000Mo0.250000Ba0.500000 0.89324073
Cu0.250000Tc0.250000Ta0.500000 -0.055625684
La0.250000Hf0.250000Os0.500000 -0.025676759
B0.250000Sr0.500000Au0.250000 0.16839853
Li0.250000Ca0.250000V0.500000 1.0384237
Si0.400000Co0.400000Y0.200000 -0.83360603
Eu0.750000Bi0.250000 -0.59038449
Al0.250000Tb0.250000W0.500000 0.82952452
Tb0.250000Dy0.500000Np0.250000 0.5982668
La0.250000Pr0.500000Ir0.250000 -0.042361684
Yb0.250000Ir0.500000Pa0.250000 -0.68550981
K0.250000Mn0.250000Cd0.500000 0.44471458
K0.500000Ce0.250000Dy0.250000 0.77365359
Y0.500000Eu0.250000Au0.250000 -0.17832038
O0.500000F0.166700Se0.166700Er0.166700 -2.701818
As0.500000Sr0.250000Tl0.250000 -0.20182863
Ga0.250000As0.500000Hf0.250000 -0.14425644
Ag0.250000Ta0.250000W0.500000 0.64382686
Ag0.500000Tl0.250000Th0.250000 -0.09092619
Na0.250000Pt0.500000Bi0.250000 -0.14115287
Be0.500000Zn0.250000Tc0.250000 0.013629966
Ni0.250000Tc0.500000Pt0.250000 0.34560544
Sc0.250000Gd0.500000Er0.250000 0.11159252
Li0.500000Cr0.250000Y0.250000 0.40883009
Ca0.500000Tc0.250000Ce0.250000 0.59960242
Ga0.250000In0.500000W0.250000 0.86334335
Tb0.250000Hf0.500000Pb0.250000 0.40561512
Cr0.250000Pd0.250000Cd0.250000Sb0.250000 0.0074141688
Cr0.500000Ge0.250000Pt0.250000 0.12061677
As0.250000Y0.500000Tm0.250000 -0.16256246
Li0.500000Dy0.250000Pb0.250000 -0.28180862
F0.250000Nd0.750000 -0.68048207
K0.250000Te0.500000Hg0.250000 -0.069403177
O0.571400Cl0.142900Mo0.142900Tm0.142900 -2.8003974
Cr0.250000Ga0.250000Ag0.250000Lu0.250000 -0.095411902
Ga0.500000Rb0.250000Pm0.250000 0.071174647
Mg0.250000Ge0.500000Dy0.250000 -0.33869911
Ca0.500000Pt0.250000U0.250000 0.461351
Cd0.250000Cs0.250000Ce0.500000 0.28661875
B0.250000K0.250000Th0.500000 1.2070181
Sr0.500000Sn0.250000Ta0.250000 0.50255692
Li0.250000Mg0.500000Si0.250000 -0.042386426
Sn0.500000Yb0.250000Np0.250000 -0.24943576
O0.600000In0.200000Sb0.200000 -1.9635623
V0.250000Ni0.250000Zn0.250000Ge0.250000 -0.078954509
Si0.250000Tc0.500000Ho0.250000 -0.042409505
Zr0.500000Nb0.250000Ag0.250000 0.053251411
Cr0.250000Au0.250000Tl0.500000 0.43818686
Mo0.500000Hf0.250000Ir0.250000 0.016240004
Li0.250000Fe0.250000Tl0.500000 0.24406043
Ca0.500000Fe0.250000Pm0.250000 0.72291938
Be0.500000Ag0.250000Nd0.250000 0.1828964
Al0.250000Pm0.250000Ac0.500000 0.042006893
Ga0.250000Zr0.500000Cs0.250000 0.74542756
Ag0.250000Sb0.250000Ac0.500000 -0.57341028
B0.250000Mg0.500000Th0.250000 0.93240286
La0.250000Sm0.500000Lu0.250000 0.15773279
V0.250000Y0.250000Tc0.500000 0.13192563
Sc0.250000Y0.500000Ru0.250000 -0.0088629738
C0.400000Pr0.400000Re0.200000 -0.22232492
Mg0.250000Ti0.250000Bi0.500000 0.075876249
Li0.250000Si0.250000Cr0.250000Ta0.250000 -0.0050965913
Al0.250000Pd0.500000Er0.250000 -0.88507849
As0.500000Ag0.250000Dy0.250000 -0.41220084
V0.250000Cd0.500000Sb0.250000 0.35126061
O0.555600Mg0.222200In0.222200 -1.8117712
Sc0.250000Cr0.250000Ag0.250000Pb0.250000 0.035918887
Mn0.250000Ru0.250000Er0.500000 -0.1196238
Mg0.250000Cu0.500000Zr0.250000 -0.18143087
Sc0.250000Nb0.250000Ho0.500000 0.29563888
Ni0.250000Sn0.500000Yb0.250000 -0.28710857
V0.500000Rb0.250000Sn0.250000 1.0079738
Rb0.250000Sr0.250000In0.500000 -0.090692073
Zr0.250000Pr0.250000Sm0.500000 0.25015747
Fe0.250000As0.250000Tc0.500000 0.0017361938
V0.500000Cr0.250000Bi0.250000 0.42176095
Li0.250000Sb0.250000Ho0.500000 -0.41807202
Dy0.250000Tl0.250000Bi0.500000 -0.20499618
Be0.250000K0.500000Cd0.250000 0.61231127
Ru0.250000Te0.500000Ho0.250000 -0.28469639
Pt0.500000Ac0.250000U0.250000 -0.46900708
Sb0.250000Os0.500000Tl0.250000 0.86519167
Sc0.500000Y0.250000Mo0.250000 0.26483687
Sr0.250000Pr0.500000Nd0.250000 0.200796
Cu0.250000In0.500000La0.250000 -0.15799243
Ru0.250000Ce0.500000Ta0.250000 0.61907798
Zn0.250000Pm0.500000Ta0.250000 0.29366823
Cr0.250000Sm0.250000Er0.500000 0.35177096
Sr0.250000Pb0.500000U0.250000 0.11249394
Cr0.500000Ge0.250000Os0.250000 0.059628034
Sc0.250000Ti0.250000Ba0.500000 0.72316465
Na0.250000Ba0.250000Sm0.500000 0.38810992
Fe0.250000Ga0.250000Ru0.250000W0.250000 -0.066725209
Al0.500000Pm0.250000Np0.250000 -0.010727215
Sc0.250000Sn0.500000Dy0.250000 -0.53415891
Na0.333300Zn0.333300La0.333300 0.39408276
Si0.500000Ga0.250000Cd0.250000 0.49282844
Ni0.500000Au0.250000Pa0.250000 -0.31709374
O0.681800Ge0.318200 -1.6428096
Na0.250000Mg0.500000Sc0.250000 0.15835782
Ta0.250000U0.750000 0.35120149
Sm0.500000Ta0.250000Th0.250000 0.54105737
Ru0.250000Hg0.500000U0.250000 0.56732415
Ge0.500000Tb0.250000Tl0.250000 0.1125931
Cu0.250000Zn0.250000Hf0.250000Hg0.250000 0.017909919
Rh0.250000Hf0.500000Tl0.250000 -0.15547775
B0.250000Mg0.250000Cr0.250000Mo0.250000 0.58721884
Be0.250000Ga0.500000Pa0.250000 0.086148025
V0.250000Sr0.500000Yb0.250000 0.56203925
Mn0.250000Fe0.250000Nb0.250000Bi0.250000 0.45292047
Ca0.250000Fe0.500000Tm0.250000 0.44038623
Cs0.500000Ba0.250000Np0.250000 1.1124473
Cr0.250000Tc0.250000Pu0.500000 0.83126616
Rh0.500000La0.250000Pu0.250000 0.008226505
Ti0.500000Ce0.250000Pm0.250000 0.36460859
S0.600000Sn0.100000Ta0.300000 -1.2073675
Li0.250000Fe0.250000Nb0.250000Sn0.250000 -0.24130154
Mg0.500000Cr0.250000Ta0.250000 0.64680622
O0.727300Re0.181800Pb0.090900 -1.860717
Ti0.250000La0.500000Bi0.250000 -0.13871475
Mo0.500000U0.250000Np0.250000 0.58395861
Ca0.500000Nd0.250000Os0.250000 0.50443917
Ca0.250000As0.500000Ba0.250000 -0.76369587
Pd0.250000Nd0.250000Pu0.500000 0.023472329
Be0.250000Ga0.500000As0.250000 0.44409661
O0.600000Mg0.200000Np0.200000 -3.2829493
Ba0.500000Ac0.250000Np0.250000 0.76820971
As0.250000Ba0.500000Eu0.250000 -0.24538263
Ag0.250000Dy0.500000Ho0.250000 0.060244361
Mg0.250000Cr0.250000Ga0.250000Tc0.250000 0.068203634
Rb0.250000La0.250000Ho0.500000 0.61922204
Ca0.250000Tc0.500000Tl0.250000 0.8470825
Li0.250000Fe0.250000La0.500000 0.19197963
Cu0.250000Rh0.500000Re0.250000 0.20532403
Pr0.250000Pm0.250000Pa0.500000 0.63178968
Cu0.250000Ga0.250000Y0.250000Rh0.250000 -0.47513682
Ga0.250000Pm0.500000Pu0.250000 0.56661397
Li0.500000Rh0.250000Ho0.250000 -0.16641443
Ni0.250000Rh0.500000Th0.250000 -0.4757612
Al0.500000Ga0.250000Tb0.250000 0.10989055
Be0.500000Sc0.250000Pr0.250000 0.16087416
Fe0.500000Y0.250000Sn0.250000 -0.009949051
Mg0.250000Ga0.500000Ho0.250000 -0.38566487
Dy0.333300Au0.666700 -0.86652412
Sr0.250000Cd0.500000Te0.250000 -0.30689707
Ga0.500000Nb0.250000Sb0.250000 0.4356727
Si0.333300Mn0.333300La0.333300 -0.49458733
Be0.250000Ni0.250000Zr0.500000 -0.13764156
Al0.166700Ge0.500000Y0.333300 -0.65326735
O0.588200Cu0.058800Br0.058800Sr0.117600Ta0.176500 -2.9013078
Ba0.250000Tl0.250000Np0.500000 0.80945017
Li0.333300O0.500000Na0.166700 -1.435335
Na0.250000K0.500000Lu0.250000 0.55456106
Ti0.250000Y0.250000Os0.500000 -0.19182155
K0.250000Bi0.500000Pa0.250000 -0.0069154388
Na0.250000Pm0.250000Np0.500000 1.0647304
K0.250000Ni0.500000Mo0.250000 1.2406093
B0.500000Ag0.250000Cs0.250000 2.1353878
Y0.250000Zr0.500000In0.250000 -0.0053439388
Li0.250000Cd0.500000Pu0.250000 0.10193634
Te0.500000Ce0.250000Eu0.250000 -1.4246794
Sc0.500000Hf0.250000W0.250000 0.39306472
S0.500000Cu0.375000Ge0.062500W0.062500 -0.5410501
Cu0.250000Sr0.500000Au0.250000 -0.3577776
Cr0.500000Pt0.250000Bi0.250000 0.31964618
As0.500000Os0.250000Ac0.250000 0.011657038
As0.500000Zr0.250000Re0.250000 -0.18491289
Ba0.250000La0.500000Eu0.250000 0.21937301
V0.250000Nd0.500000Lu0.250000 0.33685771
Mg0.250000Mn0.500000As0.250000 0.15843145
Br0.625000Ag0.125000Pb0.250000 -0.9698806
Ni0.250000Cu0.250000Mo0.250000Sn0.250000 0.21698578
K0.250000As0.250000Te0.500000 0.058926531
B0.500000Tc0.250000Pu0.250000 -0.40849196
Si0.250000Ga0.250000Pt0.500000 -0.35092213
Be0.500000Co0.250000Pb0.250000 0.63404408
Mg0.250000Dy0.250000Bi0.500000 -0.30214143
Si0.500000Ce0.250000Os0.250000 0.067838218
Be0.500000Nb0.250000Cs0.250000 1.8059745
O0.571400Na0.142900Co0.285700 -1.389495
B0.500000As0.250000Te0.250000 1.6322847
Ni0.250000As0.500000Sn0.250000 0.35608423
Pr0.250000Tb0.250000Ta0.500000 0.94700552
Mn0.250000Y0.500000Pr0.250000 0.32509948
Be0.250000Pm0.250000Er0.500000 0.40531836
Ca0.250000Fe0.250000Th0.500000 0.53519984
Zn0.250000Ge0.250000W0.500000 0.47191159
Cr0.250000Mn0.250000Rh0.250000In0.250000 0.10271108
Zr0.428600Pd0.571400 -0.69435229
F0.666700Al0.166700Cs0.166700 -3.6235477
Ru0.500000Cd0.250000Nd0.250000 0.22825185
Sn0.250000Tb0.500000Ir0.250000 -0.29545845
Al0.250000Ge0.250000Ce0.500000 -0.40338487
Mg0.250000Cd0.250000Pr0.500000 -0.21363638
Ti0.250000Tm0.250000Yb0.500000 0.45975658
O0.571400Na0.071400Rb0.214300Ru0.142900 -1.5535076
C0.142900N0.250000I0.321400Eu0.285700 -1.4234686
Sr0.250000Ce0.500000Yb0.250000 0.14492402
Ti0.333300Np0.666700 1.2223218
Mg0.250000Co0.250000As0.250000Au0.250000 -0.00197421
Na0.500000Rh0.250000Hf0.250000 0.80064089
Y0.200000Rh0.300000Sn0.500000 -0.77684247
V0.500000Fe0.250000Cs0.250000 1.765142
Mg0.500000Si0.375000Ba0.125000 -0.2828202
Sc0.125000Mn0.125000Cu0.500000In0.250000 -0.104033
Zn0.250000Nb0.500000U0.250000 0.25047975
O0.538500K0.153800Ge0.153800Pb0.153800 -1.8510057
Cl0.571400Se0.142900Te0.142900Re0.142900 -0.80945744
V0.250000As0.250000Ce0.500000 -0.092368075
Nb0.250000La0.500000Pm0.250000 0.38206695
Fe0.500000Zn0.250000Nd0.250000 0.34594083
Al0.250000Mn0.250000Pu0.500000 1.0346008
Si0.250000Sc0.250000Fe0.250000Ta0.250000 0.046760563
Y0.250000Pd0.250000Pa0.500000 0.23147524
K0.250000V0.250000La0.500000 0.72719443
Be0.250000Ti0.250000Ni0.250000Sn0.250000 -0.13356111
Al0.250000Mn0.500000Ru0.250000 -0.17215182
Be0.250000Cr0.250000Rh0.250000Sn0.250000 -0.079642242
As0.250000Yb0.500000Hg0.250000 -0.81609915
Mg0.500000Y0.250000Gd0.250000 -0.10095954
Ni0.250000Ce0.500000Dy0.250000 0.26167523
Cu0.250000Lu0.250000Ir0.250000Tl0.250000 -0.20959774
Ru0.250000Dy0.500000Th0.250000 0.23293519
V0.500000Mo0.250000Bi0.250000 0.42238625
Tm0.250000Hf0.250000Th0.500000 0.15922177
Sr0.250000Hf0.500000Np0.250000 0.89434521
O0.600000Ge0.200000U0.200000 -2.7592949
Ni0.250000Nb0.250000Er0.500000 0.19751264
Li0.250000Mg0.250000Ti0.500000 0.31455623
Sr0.500000Ru0.250000Sb0.250000 0.028440739
K0.500000Pd0.250000Pr0.250000 0.64609892
O0.571400Rb0.285700Pd0.142900 -0.73931808
In0.200000Pt0.400000Pu0.400000 -0.74396769
Li0.250000V0.500000Np0.250000 0.60515603
B0.250000Pr0.500000Hg0.250000 0.18397116
Al0.250000Ce0.500000Os0.250000 0.033447929
O0.600000Cr0.200000Zn0.200000 -1.4545302
Be0.250000Cu0.250000Zn0.250000Ir0.250000 -0.17900229
Rb0.500000Pa0.500000 1.0888222
As0.500000Hf0.250000Np0.250000 -0.53051884
Co0.250000Ni0.250000Pu0.500000 0.26054096
Li0.250000Mn0.250000Zn0.250000In0.250000 -0.024136801
Tc0.500000Hg0.250000Ac0.250000 0.77311944
Si0.250000Cr0.250000Ir0.250000Au0.250000 0.10494019
Mo0.250000Tb0.250000Hf0.500000 0.43785898
Pm0.500000Eu0.250000Pa0.250000 0.44786731
Be0.500000Si0.250000Sc0.250000 0.08813978
Zn0.250000Ho0.250000Pu0.500000 0.22775356
Tc0.250000Te0.250000Re0.500000 0.72433775
Al0.750000Mn0.250000 -0.20845963
Sc0.500000Sn0.250000Er0.250000 -0.27387587
Ge0.500000Y0.250000Yb0.250000 -0.59652262
Mg0.500000Mn0.250000Nb0.250000 0.45162245
V0.250000La0.500000W0.250000 0.76162138
K0.500000Cd0.250000Gd0.250000 0.56544148
O0.555600Sn0.222200Ce0.222200 -2.228451
V0.250000Ag0.250000Pb0.500000 0.43952334
Mg0.250000Rb0.500000Nb0.250000 1.2783728
Fe0.500000Tc0.250000Np0.250000 0.38949999
C0.153800N0.153800S0.692300 0.022238941
Cr0.500000Ge0.250000Ta0.250000 -0.041851306
Li0.250000Ti0.250000Te0.500000 -0.83590864
Cu0.500000Sm0.250000Pt0.250000 -0.37524295
Ir0.500000Tl0.250000U0.250000 -0.064478465
Ti0.250000Pt0.250000Tl0.500000 0.12983928
In0.500000Nd0.250000Hg0.250000 -0.18455712
Zn0.250000Er0.500000Yb0.250000 0.022274373
O0.727300Cl0.181800Co0.090900 -0.40385661
Sc0.250000Te0.250000Cs0.500000 0.18801122
Li0.250000K0.500000U0.250000 1.2685322
Sr0.500000Te0.250000Cs0.250000 -0.20399224
O0.500000Cl0.125000V0.125000Cu0.187500Pb0.062500 -1.6131762
Cr0.250000Fe0.250000Nd0.500000 0.75860764
Co0.250000Nb0.250000In0.250000Au0.250000 0.087064745
Cu0.500000Ba0.250000Tm0.250000 0.10369643
Al0.250000Ir0.250000Ac0.500000 -0.25967472
Al0.250000Cd0.500000Tm0.250000 -0.12034835
Ce0.500000Pm0.250000Hf0.250000 0.29435392
Ca0.500000Nb0.250000Tl0.250000 0.36756917
Cr0.500000Pm0.250000Os0.250000 0.53597804
Mg0.250000Cu0.250000Hf0.250000Pb0.250000 0.33667784
Al0.250000Fe0.250000Pr0.500000 0.18064101
V0.250000Cr0.250000Tb0.500000 0.76008922
Li0.200000Mg0.533300Si0.266700 -0.068883331
Mn0.250000Pt0.500000Th0.250000 -0.66350821
Mn0.250000Ru0.250000Cd0.500000 0.35338488
Tb0.500000Hg0.250000U0.250000 0.70519576
Yb0.250000Pt0.500000Pb0.250000 -0.61797905
As0.250000Pm0.250000Ac0.500000 -0.11671774
Al0.500000Zr0.250000Er0.250000 -0.30423852
Be0.250000Ru0.250000Ho0.500000 -0.16102731
Cr0.250000Sn0.250000Ta0.500000 0.24421706
B0.200000O0.600000Ca0.100000Sn0.100000 -2.7097399
Mn0.500000Nb0.250000Tb0.250000 0.45364575
In0.250000Sn0.500000Ac0.250000 -0.27853496
Mn0.500000Ta0.250000Bi0.250000 0.35190006
Rb0.250000Eu0.250000Gd0.500000 0.58484491
Co0.250000Ru0.250000W0.500000 0.38069547
Cr0.500000Dy0.500000 0.39788913
O0.555600Ac0.222200Np0.222200 -2.8711163
Sb0.500000Dy0.250000W0.250000 -0.015334604
O0.684200K0.105300Mo0.210500 -2.2519107
Rb0.500000Os0.250000Ir0.250000 2.306325
Cr0.500000Eu0.250000Ac0.250000 0.63428615
Ru0.500000Gd0.250000Ta0.250000 -0.28444354
Te0.250000Nd0.500000Ta0.250000 0.13476568
Sr0.250000Nb0.250000Hg0.500000 0.2957068
Co0.250000Y0.250000Cd0.250000Sn0.250000 -0.10475599
Na0.250000Eu0.500000Hf0.250000 0.52124041
Na0.250000Ge0.250000Th0.500000 0.043992074
As0.250000Yb0.250000Pu0.500000 -0.15977912
Sb0.250000La0.250000Nd0.500000 -0.34499918
B0.500000Cu0.250000In0.250000 1.3658838
Rb0.250000Cs0.250000Sm0.500000 0.9272442
Zn0.250000Tc0.250000Th0.500000 -0.11244532
Ge0.500000Ba0.250000Eu0.250000 -0.4252325
Be0.250000Sm0.500000Pu0.250000 0.97304593
Sr0.500000Gd0.250000Ac0.250000 0.21921987
Mo0.250000Yb0.250000Np0.500000 0.75192609
Zr0.250000Re0.250000Pa0.500000 0.20856496
Rh0.250000Ag0.250000Dy0.500000 -0.58059448
Mg0.500000Ir0.250000Th0.250000 -0.03809794
Zr0.250000Tc0.250000Gd0.500000 0.3197924
Ge0.250000Bi0.250000Pu0.500000 -0.26050436
Mn0.500000Co0.250000Cd0.250000 0.31746824
Na0.500000Er0.250000Pa0.250000 0.91901877
As0.500000Sn0.250000Tm0.250000 -0.40824151
Ce0.500000Ta0.250000Th0.250000 0.59559477
Pr0.500000Nd0.250000Pm0.250000 0.12825555
Eu0.250000Re0.250000Ir0.500000 0.38603873
Al0.250000Rb0.250000Tm0.500000 0.47848524
Cu0.250000Pd0.250000Re0.500000 0.68352367
Li0.500000Y0.250000Cd0.250000 -0.099876171
Ni0.250000Cu0.250000Zn0.250000Au0.250000 -0.08763928
Te0.250000Ta0.500000Pu0.250000 0.85478402
Na0.333300Sr0.333300Hf0.333300 1.2501466
O0.555600Ti0.222200Pb0.222200 -0.80168077
Ni0.250000Cu0.250000Zn0.250000Ge0.250000 -0.090049301
Ni0.500000Ru0.250000Bi0.250000 0.32006054
K0.250000Ti0.500000Ce0.250000 1.1098193
O0.571400Cu0.285700Ce0.142900 -1.5481566
Be0.250000Fe0.250000Zn0.250000Pt0.250000 -0.19422799
K0.250000Sr0.250000In0.500000 -0.16361486
Cr0.250000Mn0.250000Y0.250000Sn0.250000 0.134312
Na0.250000Fe0.500000Ho0.250000 0.69006258
As0.250000Ag0.500000Dy0.250000 -0.20939244
Ni0.500000Ru0.250000In0.250000 0.14857773
Cu0.250000Zn0.250000Eu0.500000 -0.27445811
Nb0.250000Dy0.500000Ta0.250000 0.61338054
Al0.500000In0.250000Pr0.250000 -0.067750517
Cr0.500000Sn0.250000Yb0.250000 0.29635493
O0.600000Al0.200000Ti0.200000 -2.8485716
V0.500000Sn0.250000Os0.250000 0.012411518
O0.200000I0.400000Eu0.400000 -2.5285515
Cu0.250000Ge0.250000Mo0.250000Hf0.250000 0.13212521
Be0.250000As0.250000In0.500000 0.51030219
Zn0.333300As0.333300Tm0.333300 -0.34245293
V0.250000As0.500000Pt0.250000 -0.025744358
Li0.250000Fe0.250000Zn0.500000 0.011624795
Ti0.250000Mn0.250000Co0.250000Sn0.250000 -0.28370995
Er0.500000Lu0.250000Pb0.250000 -0.071027881
Mg0.250000In0.500000Lu0.250000 -0.23100468
Mo0.250000Pa0.250000Pu0.500000 0.70510937
Cr0.250000Y0.500000Nb0.250000 0.51182852
Sc0.250000Cr0.250000Sn0.250000W0.250000 0.18347682
Cr0.250000Cs0.500000Gd0.250000 1.307042
Ni0.250000Nd0.500000Er0.250000 0.22276491
Be0.250000Mg0.250000Al0.250000Mn0.250000 0.17578668
Pr0.250000Er0.250000Pa0.500000 0.59605086
Sc0.250000Te0.500000Os0.250000 0.078881425
Cu0.333300Ge0.166700Se0.500000 -0.25379052
Rb0.500000Cs0.250000Dy0.250000 0.63196294
Na0.250000Ce0.500000Sm0.250000 0.22206181
Co0.500000Mo0.250000Bi0.250000 0.60322194
Fe0.250000Co0.250000Tc0.250000In0.250000 0.27082949
O0.571400Mo0.142900Pu0.285700 -2.4866972
V0.500000U0.250000Np0.250000 0.57641507
O0.555600Tb0.222200Bi0.222200 -2.1982049
Ru0.250000Pd0.250000Yb0.500000 -0.27302489
Mg0.333300Sn0.333300Dy0.333300 -0.611578
Mn0.500000Ag0.250000Pt0.250000 0.11978335
Ca0.500000Co0.250000Ac0.250000 0.7309392
Mn0.250000Yb0.500000Lu0.250000 0.40802054
B0.250000W0.250000Ac0.500000 1.1260079
N0.500000Ce0.500000 -1.3127279
Cr0.250000Mo0.250000Rh0.500000 0.34695131
Rb0.250000Ag0.500000Bi0.250000 0.10790098
Ru0.333300Ho0.333300Os0.333300 0.41673276
Rh0.666700Ba0.333300 -0.075977597
Ni0.058800Ga0.705900Dy0.235300 -0.56506562
